code,description,rvu,fud,pctc_split,is_addon,is_mod51_exempt,is_state_specific,is_altered_cpt,is_br
76499,Unlisted diagnostic radiographic procedure,,XXX,,False,False,False,False,True
76506,"Echoencephalography, real time with image documentation (gray scale) (for determination of ventricular size, delineation of cerebral contents, and detection of fluid masses or other intracranial abnormalities), including A-mode encepha- lography as secondary component where indicated",4.44,XXX,45/55,False,False,False,False,False
76510,"Ophthalmic ultrasound, diagnostic; B-scan and quantitative A-scan performed during the same patient encounter",6.63,XXX,50/50,False,False,False,False,False
76511,"Ophthalmic ultrasound, diagnostic; quantitative A-scan only",4.85,XXX,45/55,False,False,False,False,False
76512,"Ophthalmic ultrasound, diagnostic; B-scan (with or without superimposed non-quantitative A-scan)",5.36,XXX,45/55,False,False,False,False,False
76513,"Ophthalmic ultrasound, diagnostic; anterior segment ultrasound, immersion (water bath) B-scan or high resolution biomicroscopy",5.10,XXX,40/60,False,False,False,False,False
76514,"Ophthalmic ultrasound, diagnostic; corneal pachymetry, unilateral or bilateral (determination of corneal thickness)",0.87,XXX,45/55,False,False,False,False,False
76516,"Ophthalmic biometry by ultrasound echography, A-scan;",5.10,XXX,45/55,False,False,False,False,False
76519,"Ophthalmic biometry by ultrasound echography, A-scan; with intraocular lens power calculation",5.10,XXX,45/55,False,False,False,False,False
76529,Ophthalmic ultrasonic foreign body localization,4.59,XXX,45/55,False,False,False,False,False
76536,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation",4.05,XXX,45/55,False,False,False,False,False
76604,"Ultrasound, chest (includes mediastinum), real time with image documentation",5.10,XXX,45/55,False,False,False,False,False
76641,"Ultrasound, breast, unilateral, real time with image documentation, including axilla when performed; complete",4.51,XXX,34/66,False,False,False,False,False
,"Doppler echocardiography, fetal, pulsed wave and/or continuous wave with spec- tral display; complete",3.83,XXX,45/55,False,False,False,False,False
,"Doppler echocardiography, fetal, pulsed wave and/or continuous wave with spec- tral display; follow-up or repeat study",2.30,XXX,45/55,False,False,False,False,False
76830,"Ultrasound, transvaginal",5.10,XXX,45/55,False,False,False,False,False
,"Saline infusion sonohysterography (SIS), including color flow Doppler, when per- formed",5.89,XXX,45/55,False,False,False,False,False
,"Ultrasound, pelvic (nonobstetric), real time with image documentation; complete",4.46,XXX,45/55,False,False,False,False,False
,"Ultrasound, pelvic (nonobstetric), real time with image documentation; limited or follow-up (eg, for follicles)",4.08,XXX,45/55,False,False,False,False,False
,"Ultrasound, scrotum and contents",3.83,XXX,45/55,False,False,False,False,False
,"Ultrasound, transrectal;",5.46,XXX,45/55,False,False,False,False,False
,"Ultrasound, transrectal; prostate volume study for brachytherapy treatment plan- ning (separate procedure)",4.59,XXX,45/55,False,False,False,False,False
,"Ultrasound, complete joint (ie, joint space and peri-articular soft tissue structures) real-time with image documentation",4.46,XXX,25/75,False,False,False,False,False
,"Ultrasound, limited, joint or other nonvascular extremity structure(s) (eg, joint space, peri-articular tendon[s], muscle[s], nerve[s], other soft tissue structure[s], or soft tissue mass[es]), real-time with image documentation",1.28,XXX,69/31,False,False,False,False,False
,"Ultrasound, infant hips, real time with imaging documentation; dynamic (requiring physician or other qualified health care professional manipulation)",4.59,XXX,45/55,False,False,False,False,False
,"Ultrasound, infant hips, real time with imaging documentation; limited, static (not requiring physician or other qualified health care professional manipulation)",4.02,XXX,45/55,False,False,False,False,False
,"Ultrasonic guidance for pericardiocentesis, imaging supervision and interpreta- tion",3.83,XXX,45/55,False,False,False,False,False
,"Ultrasonic guidance for endomyocardial biopsy, imaging supervision and interpre- tation",4.41,YYY,45/55,False,False,False,False,False
,"Ultrasound guided compression repair of arterial pseudoaneurysm or arteriove- nous fistulae (includes diagnostic ultrasound evaluation, compression of lesion and imaging)",13.54,XXX,20/80,False,False,False,False,False
,"Ultrasound guidance for vascular access requiring ultrasound evaluation of potential access sites, documentation of selected vessel patency, concurrent realtime ultrasound visualization of vascular needle entry, with permanent record- ing and reporting (List separately in addition to code for primary procedure)",1.51,ZZZ,20/80,False,False,False,False,False
,"Ultrasound guidance for, and monitoring of, parenchymal tissue ablation",4.49,YYY,20/80,False,False,False,False,False
,"Ultrasonic guidance for intrauterine fetal transfusion or cordocentesis, imaging supervision and interpretation",3.70,XXX,45/55,False,False,False,False,False
,"Ultrasonic guidance for needle placement (eg, biopsy, aspiration, injection, local- ization device), imaging supervision and interpretation",4.97,XXX,45/55,False,False,False,False,False
,"Ultrasonic guidance for chorionic villus sampling, imaging supervision and inter- pretation",3.70,XXX,45/55,False,False,False,False,False
,"Ultrasonic guidance for amniocentesis, imaging supervision and interpretation",4.13,XXX,45/55,False,False,False,False,False
,"Ultrasonic guidance for aspiration of ova, imaging supervision and interpretation",4.72,XXX,45/55,False,False,False,False,False
76965,Ultrasonic guidance for interstitial radioelement application,4.59,XXX,45/55,False,False,False,False,False
,Ultrasound study follow-up (specify),2.99,XXX,45/55,False,False,False,False,False
,"Gastrointestinal endoscopic ultrasound, supervision and interpretation",6.68,XXX,45/55,False,False,False,False,False
,"Ultrasound bone density measurement and interpretation, peripheral site(s), any method",2.09,XXX,31/69,False,False,False,False,False
76998,"Ultrasonic guidance, intraoperative",2.79,XXX,,False,False,False,False,False
,"Unlisted ultrasound procedure (eg, diagnostic, interventional)",,XXX,,False,False,False,False,True
77085,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; axial skeleton (eg, hips, pelvis, spine), including vertebral fracture assessment",2.37,XXX,27/73,False,False,False,False,False
77086,Vertebral fracture assessment via dual-energy X-ray absorptiometry (DXA),1.76,XXX,23/77,False,False,False,False,False
Therapeutic radiology treatment planning; simple,,6.68,XXX,,False,False,False,False,False
Therapeutic radiology treatment planning; intermediate,,8.75,XXX,,False,False,False,False,False
Therapeutic radiology treatment planning; complex,,11.93,XXX,,False,False,False,False,False
Therapeutic radiology simulation-aided field setting; simple,,11.35,XXX,30/70,False,False,False,False,False
